h2a_entity_name,h2a_dba_or_agent,h2a_location_type,h2a_address,h2a_lat,h2a_lon,district_office,state,workers_certified,crop_activity,employment_period,laundromat_name,laundromat_address,laundromat_lat,laundromat_lon,distance_km,laundromat_hours,laundromat_phone,source_url,confidence,location_id,h2a_case_numbers,h2a_source_url,sensitive_housing,dedupe_note,geocode_source,geocode_status,h2a_county,laundromat_id,laundromat_source,laundromat_confidence,laundromat_state_query,osm_tags,radius_km,match_rank,match_status
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.340419, -84.574160, MI",43.340419,-84.57416,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,high,h2a_002655,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,GRATIOT COUNTY,,,,,,8.0,,no_laundromat_within_radius
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.682646, -84.563256, MI",43.682646,-84.563256,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,high,h2a_002656,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,MIDLAND COUNTY,,,,,,8.0,,no_laundromat_within_radius
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.470755, -84.530762, MI",43.470755,-84.530762,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,high,h2a_002657,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,MIDLAND COUNTY,,,,,,8.0,,no_laundromat_within_radius
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.419006, -84.661654, MI",43.419006,-84.661654,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,high,h2a_002658,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,GRATIOT COUNTY,,,,,,8.0,,no_laundromat_within_radius
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.682395, -84.571189, MI",43.682395,-84.571189,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,high,h2a_002659,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,MIDLAND COUNTY,,,,,,8.0,,no_laundromat_within_radius
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.499437, -84.591169, MI",43.499437,-84.591169,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,high,h2a_002660,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,MIDLAND COUNTY,,,,,,8.0,,no_laundromat_within_radius
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.362387, -84.570373, MI",43.362387,-84.570373,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,high,h2a_002661,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,GRATIOT COUNTY,,,,,,8.0,,no_laundromat_within_radius
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.522310, -84.663556, MI",43.52231,-84.663556,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,high,h2a_002662,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,ISABELLA COUNTY,,,,,,8.0,,no_laundromat_within_radius
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.376764, -84.581789, MI",43.376764,-84.581789,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,high,h2a_002663,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,GRATIOT COUNTY,,,,,,8.0,,no_laundromat_within_radius
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.380923, -84.557303, MI",43.380923,-84.557303,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,Breckenridge Laundry Matt,"309 East Saginaw Street, Breckenridge, MI, 48615",43.4081815,-84.4759275,7.24,Mo-Su 09:00-21:00,,https://www.openstreetmap.org/way/1238705871,high,h2a_002664,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,GRATIOT COUNTY,osm_way_1238705871,OpenStreetMap via Overpass API,high,MI,"{""addr:city"": ""Breckenridge"", ""addr:housenumber"": ""309"", ""addr:postcode"": ""48615"", ""addr:state"": ""MI"", ""addr:street"": ""East Saginaw Street"", ""building"": ""commercial"", ""building:levels"": ""2"", ""name"": ""Breckenridge Laundry Matt"", ""opening_hours"": ""Mo-Su 09:00-21:00"", ""self_service"": ""yes"", ""shop"": ""laundry""}",8.0,1,matched
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.419241, -84.465573, MI",43.419241,-84.465573,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,Breckenridge Laundry Matt,"309 East Saginaw Street, Breckenridge, MI, 48615",43.4081815,-84.4759275,1.487,Mo-Su 09:00-21:00,,https://www.openstreetmap.org/way/1238705871,high,h2a_002665,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,GRATIOT COUNTY,osm_way_1238705871,OpenStreetMap via Overpass API,high,MI,"{""addr:city"": ""Breckenridge"", ""addr:housenumber"": ""309"", ""addr:postcode"": ""48615"", ""addr:state"": ""MI"", ""addr:street"": ""East Saginaw Street"", ""building"": ""commercial"", ""building:levels"": ""2"", ""name"": ""Breckenridge Laundry Matt"", ""opening_hours"": ""Mo-Su 09:00-21:00"", ""self_service"": ""yes"", ""shop"": ""laundry""}",8.0,1,matched
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.322167, -84.309139, MI",43.322167,-84.309139,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,high,h2a_002666,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,SAGINAW COUNTY,,,,,,8.0,,no_laundromat_within_radius
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.420570, -84.599072, MI",43.42057,-84.599072,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,high,h2a_002667,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,GRATIOT COUNTY,,,,,,8.0,,no_laundromat_within_radius
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.467824, -84.560970, MI",43.467824,-84.56097,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,high,h2a_002668,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,MIDLAND COUNTY,,,,,,8.0,,no_laundromat_within_radius
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.682180, -84.585667, MI",43.68218,-84.585667,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,high,h2a_002669,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,MIDLAND COUNTY,,,,,,8.0,,no_laundromat_within_radius
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.456890, -84.583056, MI",43.45689,-84.583056,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,high,h2a_002670,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,GRATIOT COUNTY,,,,,,8.0,,no_laundromat_within_radius
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.345631, -84.572075, MI",43.345631,-84.572075,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,high,h2a_002671,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,GRATIOT COUNTY,,,,,,8.0,,no_laundromat_within_radius
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.914747, -84.586977, MI",43.914747,-84.586977,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,high,h2a_002672,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,GLADWIN COUNTY,,,,,,8.0,,no_laundromat_within_radius
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.454857, -84.599861, MI",43.454857,-84.599861,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,high,h2a_002673,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,GRATIOT COUNTY,,,,,,8.0,,no_laundromat_within_radius
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.38065, -84.53057, MI",43.38065,-84.53057,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,Breckenridge Laundry Matt,"309 East Saginaw Street, Breckenridge, MI, 48615",43.4081815,-84.4759275,5.373,Mo-Su 09:00-21:00,,https://www.openstreetmap.org/way/1238705871,high,h2a_002674,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,GRATIOT COUNTY,osm_way_1238705871,OpenStreetMap via Overpass API,high,MI,"{""addr:city"": ""Breckenridge"", ""addr:housenumber"": ""309"", ""addr:postcode"": ""48615"", ""addr:state"": ""MI"", ""addr:street"": ""East Saginaw Street"", ""building"": ""commercial"", ""building:levels"": ""2"", ""name"": ""Breckenridge Laundry Matt"", ""opening_hours"": ""Mo-Su 09:00-21:00"", ""self_service"": ""yes"", ""shop"": ""laundry""}",8.0,1,matched
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.483488, -84.697447, MI",43.483488,-84.697447,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,high,h2a_002675,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,ISABELLA COUNTY,,,,,,8.0,,no_laundromat_within_radius
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.699748, -84.599451, MI",43.699748,-84.599451,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,high,h2a_002676,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,MIDLAND COUNTY,,,,,,8.0,,no_laundromat_within_radius
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.438982, -84.637005, MI",43.438982,-84.637005,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,high,h2a_002677,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,GRATIOT COUNTY,,,,,,8.0,,no_laundromat_within_radius
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.559280, -84.673615, MI",43.55928,-84.673615,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,high,h2a_002678,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,ISABELLA COUNTY,,,,,,8.0,,no_laundromat_within_radius
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.446118, -84.604447, MI",43.446118,-84.604447,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,high,h2a_002679,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,GRATIOT COUNTY,,,,,,8.0,,no_laundromat_within_radius
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.467842, -84.493831, MI",43.467842,-84.493831,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,Breckenridge Laundry Matt,"309 East Saginaw Street, Breckenridge, MI, 48615",43.4081815,-84.4759275,6.79,Mo-Su 09:00-21:00,,https://www.openstreetmap.org/way/1238705871,high,h2a_002680,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,MIDLAND COUNTY,osm_way_1238705871,OpenStreetMap via Overpass API,high,MI,"{""addr:city"": ""Breckenridge"", ""addr:housenumber"": ""309"", ""addr:postcode"": ""48615"", ""addr:state"": ""MI"", ""addr:street"": ""East Saginaw Street"", ""building"": ""commercial"", ""building:levels"": ""2"", ""name"": ""Breckenridge Laundry Matt"", ""opening_hours"": ""Mo-Su 09:00-21:00"", ""self_service"": ""yes"", ""shop"": ""laundry""}",8.0,1,matched
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.870429, -84.590524, MI",43.870429,-84.590524,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,high,h2a_002681,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,GLADWIN COUNTY,,,,,,8.0,,no_laundromat_within_radius
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.46740, -84.39216, MI",43.4674,-84.39216,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,high,h2a_002682,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,MIDLAND COUNTY,,,,,,8.0,,no_laundromat_within_radius
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.429168, -84.627936, MI",43.429168,-84.627936,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,high,h2a_002683,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,GRATIOT COUNTY,,,,,,8.0,,no_laundromat_within_radius
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43,460446, -84.468852, MI",,,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,low,h2a_002684,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,,No_Match,GRATIOT COUNTY,,,,,,8.0,,unresolved_h2a_location
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.411105, -84.447406, MI",43.411105,-84.447406,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,Breckenridge Laundry Matt,"309 East Saginaw Street, Breckenridge, MI, 48615",43.4081815,-84.4759275,2.327,Mo-Su 09:00-21:00,,https://www.openstreetmap.org/way/1238705871,high,h2a_002685,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,GRATIOT COUNTY,osm_way_1238705871,OpenStreetMap via Overpass API,high,MI,"{""addr:city"": ""Breckenridge"", ""addr:housenumber"": ""309"", ""addr:postcode"": ""48615"", ""addr:state"": ""MI"", ""addr:street"": ""East Saginaw Street"", ""building"": ""commercial"", ""building:levels"": ""2"", ""name"": ""Breckenridge Laundry Matt"", ""opening_hours"": ""Mo-Su 09:00-21:00"", ""self_service"": ""yes"", ""shop"": ""laundry""}",8.0,1,matched
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.867964, -84.583891, MI",43.867964,-84.583891,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,high,h2a_002686,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,GLADWIN COUNTY,,,,,,8.0,,no_laundromat_within_radius
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.451219, -84.642015, MI",43.451219,-84.642015,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,high,h2a_002687,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,GRATIOT COUNTY,,,,,,8.0,,no_laundromat_within_radius
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.474680, -84.524010, MI",43.47468,-84.52401,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,high,h2a_002688,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,MIDLAND COUNTY,,,,,,8.0,,no_laundromat_within_radius
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.464231, -84.467058, MI",43.464231,-84.467058,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,Breckenridge Laundry Matt,"309 East Saginaw Street, Breckenridge, MI, 48615",43.4081815,-84.4759275,6.273,Mo-Su 09:00-21:00,,https://www.openstreetmap.org/way/1238705871,high,h2a_002689,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,GRATIOT COUNTY,osm_way_1238705871,OpenStreetMap via Overpass API,high,MI,"{""addr:city"": ""Breckenridge"", ""addr:housenumber"": ""309"", ""addr:postcode"": ""48615"", ""addr:state"": ""MI"", ""addr:street"": ""East Saginaw Street"", ""building"": ""commercial"", ""building:levels"": ""2"", ""name"": ""Breckenridge Laundry Matt"", ""opening_hours"": ""Mo-Su 09:00-21:00"", ""self_service"": ""yes"", ""shop"": ""laundry""}",8.0,1,matched
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.468271, -84.526439, MI",43.468271,-84.526439,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,Breckenridge Laundry Matt,"309 East Saginaw Street, Breckenridge, MI, 48615",43.4081815,-84.4759275,7.828,Mo-Su 09:00-21:00,,https://www.openstreetmap.org/way/1238705871,high,h2a_002690,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,MIDLAND COUNTY,osm_way_1238705871,OpenStreetMap via Overpass API,high,MI,"{""addr:city"": ""Breckenridge"", ""addr:housenumber"": ""309"", ""addr:postcode"": ""48615"", ""addr:state"": ""MI"", ""addr:street"": ""East Saginaw Street"", ""building"": ""commercial"", ""building:levels"": ""2"", ""name"": ""Breckenridge Laundry Matt"", ""opening_hours"": ""Mo-Su 09:00-21:00"", ""self_service"": ""yes"", ""shop"": ""laundry""}",8.0,1,matched
Van Loon Farms LLC,POC Gert Van Loon,worksite,"43.484442, -84.596756, MI",43.484442,-84.596756,GR,MI,4,H-2A wage | H-2A foreign workers will be offered a wage rate of $17.47 per hour.,10-Aug-2026 to 15-Nov-2026,,,,,,,,,high,h2a_002691,JO-A-300-26163-008353,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26163-008353,False,,disclosed_decimal_coordinates,matched,MIDLAND COUNTY,,,,,,8.0,,no_laundromat_within_radius
